"region","sexo","edad","nhijos","ephijo","ytrabaj","ytrabajh","horas","tsec","esc","vector_id"
3,2,61,0,0,0,0,0,0,2,2001
3,2,63,6,18,350000,350000,45,0,2,2001
3,2,63,7,21,0,0,0,0,2,2001
3,2,44,0,0,0,1e+06,0,0,2,2002
3,2,46,1,24,240000,240000,48,0,2,2002
3,2,46,3,17,360000,360000,45,0,2,2002
3,2,46,0,0,350000,350000,45,0,2,2002
3,2,14,0,0,0,550000,0,0,2,2003
3,2,16,1,14,0,0,0,0,2,2003
3,2,16,1,16,0,0,0,0,2,2003
3,2,16,0,0,0,0,0,0,2,2003
3,2,16,0,0,0,0,0,0,2,2003
3,2,18,0,0,0,270000,0,0,2,2004
3,2,20,1,17,240000,240000,45,0,2,2004
3,2,20,1,19,0,0,0,0,2,2004
3,2,20,0,0,380000,380000,48,0,2,2004
3,2,20,0,0,0,0,0,0,2,2004
3,2,16,0,0,0,5e+05,0,0,2,2005
3,2,18,1,17,0,0,0,0,2,2005
3,2,18,1,17,0,0,0,0,2,2005
3,2,18,0,0,0,0,0,0,2,2005
3,2,18,0,0,0,0,0,0,2,2005
3,2,16,0,0,0,1970000,0,0,2,2006
3,2,18,1,17,0,0,0,0,2,2006
3,2,18,1,17,0,0,0,0,2,2006
3,2,18,0,0,0,0,0,0,2,2006
3,2,18,0,0,0,0,0,0,2,2006
3,2,18,0,0,0,290000,0,0,2,2007
3,2,20,1,17,240000,240000,45,0,2,2007
3,2,20,1,19,0,0,0,0,2,2007
3,2,20,0,0,380000,380000,48,0,2,2007
3,2,20,0,0,0,0,0,0,2,2007
3,2,16,0,0,0,1300000,0,0,2,2008
3,2,18,1,17,0,0,0,0,2,2008
3,2,18,1,17,0,0,0,0,2,2008
3,2,18,0,0,0,0,0,0,2,2008
3,2,18,0,0,0,0,0,0,2,2008
3,2,16,0,0,0,1300000,0,0,2,2009
3,2,18,1,17,0,0,0,0,2,2009
3,2,18,1,17,0,0,0,0,2,2009
3,2,18,0,0,0,0,0,0,2,2009
3,2,18,0,0,0,0,0,0,2,2009
3,2,17,0,0,0,1119694,0,0,2,2010
3,2,19,1,18,0,0,0,0,2,2010
3,2,19,2,17,330000,330000,45,0,2,2010
3,2,19,0,0,150000,150000,30,0,2,2010
3,2,19,0,0,248000,248000,48,0,2,2010
3,2,15,0,0,0,1e+06,0,0,2,2011
3,2,17,1,15,0,0,0,0,2,2011
3,2,17,1,16,0,0,0,0,2,2011
3,2,17,0,0,0,0,0,0,2,2011
3,2,17,0,0,0,0,0,0,2,2011
3,2,16,0,0,0,0,0,0,2,2012
3,2,18,1,17,0,0,0,0,2,2012
3,2,18,1,17,0,0,0,0,2,2012
3,2,18,0,0,0,0,0,0,2,2012
3,2,18,0,0,0,0,0,0,2,2012
3,2,17,0,0,0,1600000,0,0,2,2013
3,2,19,1,18,0,0,0,0,2,2013
3,2,19,2,17,330000,330000,45,0,2,2013
3,2,19,0,0,150000,150000,30,0,2,2013
3,2,19,0,0,248000,248000,48,0,2,2013
3,2,17,0,0,0,580000,0,0,2,2014
3,2,19,1,18,0,0,0,0,2,2014
3,2,19,2,17,330000,330000,45,0,2,2014
3,2,19,0,0,150000,150000,30,0,2,2014
3,2,19,0,0,248000,248000,48,0,2,2014
3,2,17,0,0,0,9e+05,0,0,2,2015
3,2,19,1,18,0,0,0,0,2,2015
3,2,19,2,17,330000,330000,45,0,2,2015
3,2,19,0,0,150000,150000,30,0,2,2015
3,2,19,0,0,248000,248000,48,0,2,2015
3,2,15,0,0,0,450000,0,0,2,2016
3,2,17,1,15,0,0,0,0,2,2016
3,2,17,1,16,0,0,0,0,2,2016
3,2,17,0,0,0,0,0,0,2,2016
3,2,17,0,0,0,0,0,0,2,2016
3,2,19,0,0,0,2e+06,0,0,2,2017
3,2,21,2,18,0,0,0,0,2,2017
3,2,21,1,20,0,0,0,0,2,2017
3,2,21,0,0,280000,280000,45,0,2,2017
3,2,21,0,0,250000,250000,45,0,2,2017
3,2,18,0,0,0,210000,0,0,2,2018
3,2,20,1,17,240000,240000,45,0,2,2018
3,2,20,1,19,0,0,0,0,2,2018
3,2,20,0,0,380000,380000,48,0,2,2018
3,2,20,0,0,0,0,0,0,2,2018
3,2,17,0,0,0,1100000,0,0,2,2019
3,2,19,1,18,0,0,0,0,2,2019
3,2,19,2,17,330000,330000,45,0,2,2019
3,2,19,0,0,150000,150000,30,0,2,2019
3,2,19,0,0,248000,248000,48,0,2,2019
3,2,14,0,0,0,1100000,0,0,2,2020
3,2,16,1,14,0,0,0,0,2,2020
3,2,16,1,16,0,0,0,0,2,2020
3,2,16,0,0,0,0,0,0,2,2020
3,2,16,0,0,0,0,0,0,2,2020
3,2,16,0,0,0,5e+05,0,0,2,2021
3,2,18,1,17,0,0,0,0,2,2021
3,2,18,1,17,0,0,0,0,2,2021
3,2,18,0,0,0,0,0,0,2,2021
3,2,18,0,0,0,0,0,0,2,2021
3,2,18,0,0,0,620000,0,0,2,2022
3,2,20,1,17,240000,240000,45,0,2,2022
3,2,20,1,19,0,0,0,0,2,2022
3,2,20,0,0,380000,380000,48,0,2,2022
3,2,20,0,0,0,0,0,0,2,2022
3,2,52,0,0,0,0,0,0,2,2023
3,2,54,3,22,0,0,0,0,2,2023
3,2,54,1,26,230000,230000,50,0,2,2023
3,2,54,0,0,7e+05,7e+05,45,0,2,2023
3,2,54,0,0,3e+05,3e+05,45,0,2,2023
3,2,22,0,0,0,6e+05,0,0,2,2024
3,2,24,2,17,0,0,0,0,2,2024
3,2,24,1,23,4e+05,4e+05,45,0,2,2024
3,2,24,0,0,450000,450000,45,0,2,2024
3,2,24,0,0,0,0,0,0,2,2024
3,2,15,0,0,0,250000,0,0,2,2025
3,2,17,1,15,0,0,0,0,2,2025
3,2,17,1,16,0,0,0,0,2,2025
3,2,17,0,0,0,0,0,0,2,2025
3,2,17,0,0,0,0,0,0,2,2025
3,2,45,0,0,0,280000,0,0,2,2026
3,2,47,1,19,650000,650000,72,0,2,2026
3,2,47,2,20,0,0,0,0,2,2026
3,2,47,0,0,7e+05,7e+05,45,0,2,2026
3,2,19,0,0,0,48000,0,0,2,2027
3,2,21,2,18,0,0,0,0,2,2027
3,2,21,1,20,0,0,0,0,2,2027
3,2,21,0,0,280000,280000,45,0,2,2027
3,2,21,0,0,250000,250000,45,0,2,2027
3,2,23,0,0,3e+05,7e+05,45,2,2,2028
3,2,25,1,99,3e+05,3e+05,30,0,2,2028
3,2,25,1,22,0,0,0,0,2,2028
3,2,25,0,0,0,0,0,0,2,2028
3,2,25,0,0,420000,420000,45,0,2,2028
3,2,23,0,0,0,7e+05,0,0,2,2029
3,2,25,1,99,3e+05,3e+05,30,0,2,2029
3,2,25,1,22,0,0,0,0,2,2029
3,2,25,0,0,0,0,0,0,2,2029
3,2,25,0,0,420000,420000,45,0,2,2029
3,2,19,0,0,0,8e+05,0,0,2,2030
3,2,21,2,18,0,0,0,0,2,2030
3,2,21,1,20,0,0,0,0,2,2030
3,2,21,0,0,280000,280000,45,0,2,2030
3,2,21,0,0,250000,250000,45,0,2,2030
3,2,16,0,0,0,480000,0,0,2,2031
3,2,18,1,17,0,0,0,0,2,2031
3,2,18,1,17,0,0,0,0,2,2031
3,2,18,0,0,0,0,0,0,2,2031
3,2,18,0,0,0,0,0,0,2,2031
3,2,17,0,0,0,1010000,0,0,2,2032
3,2,19,1,18,0,0,0,0,2,2032
3,2,19,2,17,330000,330000,45,0,2,2032
3,2,19,0,0,150000,150000,30,0,2,2032
3,2,19,0,0,248000,248000,48,0,2,2032
3,2,27,0,0,329343,769343,45,2,2,2033
3,2,29,4,18,0,0,0,0,2,2033
3,2,29,2,21,0,0,0,0,2,2033
3,2,29,0,0,350000,350000,45,0,2,2033
3,2,29,0,0,298000,298000,45,0,2,2033
3,2,18,0,0,0,1110000,0,0,2,2034
3,2,20,1,17,240000,240000,45,0,2,2034
3,2,20,1,19,0,0,0,0,2,2034
3,2,20,0,0,380000,380000,48,0,2,2034
3,2,20,0,0,0,0,0,0,2,2034
3,2,17,0,0,0,570000,0,0,2,2035
3,2,19,1,18,0,0,0,0,2,2035
3,2,19,2,17,330000,330000,45,0,2,2035
3,2,19,0,0,150000,150000,30,0,2,2035
3,2,19,0,0,248000,248000,48,0,2,2035
3,2,19,0,0,0,450000,0,0,2,2036
3,2,21,2,18,0,0,0,0,2,2036
3,2,21,1,20,0,0,0,0,2,2036
3,2,21,0,0,280000,280000,45,0,2,2036
3,2,21,0,0,250000,250000,45,0,2,2036
3,2,20,0,0,0,420000,0,0,2,2037
3,2,22,1,17,0,0,0,0,2,2037
3,2,22,1,20,0,0,0,0,2,2037
3,2,22,0,0,350000,350000,45,0,2,2037
3,2,22,0,0,241000,241000,45,0,2,2037
3,2,16,0,0,0,9e+05,0,0,2,2038
3,2,18,1,17,0,0,0,0,2,2038
3,2,18,1,17,0,0,0,0,2,2038
3,2,18,0,0,0,0,0,0,2,2038
3,2,18,0,0,0,0,0,0,2,2038
3,2,15,0,0,0,3600000,0,0,2,2039
3,2,17,1,15,0,0,0,0,2,2039
3,2,17,1,16,0,0,0,0,2,2039
3,2,17,0,0,0,0,0,0,2,2039
3,2,17,0,0,0,0,0,0,2,2039
3,2,16,0,0,0,9e+05,0,0,2,2040
3,2,18,1,17,0,0,0,0,2,2040
3,2,18,1,17,0,0,0,0,2,2040
3,2,18,0,0,0,0,0,0,2,2040
3,2,18,0,0,0,0,0,0,2,2040
3,2,16,0,0,0,280000,0,0,2,2041
3,2,18,1,17,0,0,0,0,2,2041
3,2,18,1,17,0,0,0,0,2,2041
3,2,18,0,0,0,0,0,0,2,2041
3,2,18,0,0,0,0,0,0,2,2041
3,2,39,0,0,250000,1240000,45,2,2,2042
3,2,41,1,20,350000,350000,45,0,2,2042
3,2,41,2,17,320000,320000,48,0,2,2042
3,2,41,0,0,4e+05,4e+05,45,0,2,2042
3,2,41,0,0,3e+05,3e+05,45,0,2,2042
3,2,21,0,0,220000,280000,40,2,2,2043
3,2,23,1,21,241000,241000,45,0,2,2043
3,2,23,1,19,0,0,0,0,2,2043
3,2,23,0,0,0,0,0,0,2,2043
3,2,23,0,0,250000,250000,45,0,2,2043
3,2,18,0,0,0,8e+05,0,0,2,2044
3,2,20,1,17,240000,240000,45,0,2,2044
3,2,20,1,19,0,0,0,0,2,2044
3,2,20,0,0,380000,380000,48,0,2,2044
3,2,20,0,0,0,0,0,0,2,2044
3,2,38,0,0,210000,270000,45,2,2,2045
3,2,40,4,16,260000,260000,40,0,2,2045
3,2,40,2,24,0,0,0,0,2,2045
3,2,40,0,0,225000,225000,30,0,2,2045
3,2,40,0,0,0,0,0,0,2,2045
3,2,17,0,0,0,610000,0,0,2,2046
3,2,19,1,18,0,0,0,0,2,2046
3,2,19,2,17,330000,330000,45,0,2,2046
3,2,19,0,0,150000,150000,30,0,2,2046
3,2,19,0,0,248000,248000,48,0,2,2046
3,2,22,0,0,2e+05,1070000,45,2,2,2047
3,2,24,2,17,0,0,0,0,2,2047
3,2,24,1,23,4e+05,4e+05,45,0,2,2047
3,2,24,0,0,450000,450000,45,0,2,2047
3,2,24,0,0,0,0,0,0,2,2047
3,2,50,0,0,250000,950000,44,2,2,2048
3,2,52,3,18,4e+05,4e+05,40,0,2,2048
3,2,52,1,22,350000,350000,45,0,2,2048
3,2,19,0,0,0,740000,0,0,2,2049
3,2,21,2,18,0,0,0,0,2,2049
3,2,21,1,20,0,0,0,0,2,2049
3,2,21,0,0,280000,280000,45,0,2,2049
3,2,21,0,0,250000,250000,45,0,2,2049
3,2,16,0,0,0,740000,0,0,2,2050
3,2,18,1,17,0,0,0,0,2,2050
3,2,18,1,17,0,0,0,0,2,2050
3,2,18,0,0,0,0,0,0,2,2050
3,2,18,0,0,0,0,0,0,2,2050
3,2,14,0,0,0,6e+05,0,0,2,2051
3,2,16,1,14,0,0,0,0,2,2051
3,2,16,1,16,0,0,0,0,2,2051
3,2,16,0,0,0,0,0,0,2,2051
3,2,16,0,0,0,0,0,0,2,2051
3,2,16,0,0,0,750000,0,0,2,2052
3,2,18,1,17,0,0,0,0,2,2052
3,2,18,1,17,0,0,0,0,2,2052
3,2,18,0,0,0,0,0,0,2,2052
3,2,18,0,0,0,0,0,0,2,2052
3,2,50,0,0,250000,680000,48,2,2,2053
3,2,52,3,18,4e+05,4e+05,40,0,2,2053
3,2,52,1,22,350000,350000,45,0,2,2053
3,2,24,0,0,0,0,0,0,2,2054
3,2,26,3,19,0,0,0,0,2,2054
3,2,26,1,21,0,0,0,0,2,2054
3,2,26,0,0,241000,241000,45,0,2,2054
3,2,26,0,0,3e+05,3e+05,40,0,2,2054
3,2,18,0,0,0,0,0,0,2,2055
3,2,20,1,17,240000,240000,45,0,2,2055
3,2,20,1,19,0,0,0,0,2,2055
3,2,20,0,0,380000,380000,48,0,2,2055
3,2,20,0,0,0,0,0,0,2,2055
3,2,16,0,0,0,240000,0,0,2,2056
3,2,18,1,17,0,0,0,0,2,2056
3,2,18,1,17,0,0,0,0,2,2056
3,2,18,0,0,0,0,0,0,2,2056
3,2,18,0,0,0,0,0,0,2,2056
3,2,26,0,0,0,240000,0,0,2,2057
3,2,28,1,27,385000,385000,45,0,2,2057
3,2,28,2,26,0,0,0,0,2,2057
3,2,28,0,0,241000,241000,45,0,2,2057
3,2,28,0,0,250000,250000,30,0,2,2057
3,2,42,0,0,380000,380000,45,2,2,2058
3,2,44,3,26,4e+05,4e+05,20,0,2,2058
3,2,44,2,21,0,0,0,0,2,2058
3,2,44,0,0,270000,270000,40,0,2,2058
3,2,16,0,0,0,650000,0,0,2,2059
3,2,18,1,17,0,0,0,0,2,2059
3,2,18,1,17,0,0,0,0,2,2059
3,2,18,0,0,0,0,0,0,2,2059
3,2,18,0,0,0,0,0,0,2,2059
3,2,23,0,0,3e+05,8e+05,45,2,2,2060
3,2,25,1,99,3e+05,3e+05,30,0,2,2060
3,2,25,1,22,0,0,0,0,2,2060
3,2,25,0,0,0,0,0,0,2,2060
3,2,25,0,0,420000,420000,45,0,2,2060
3,2,18,0,0,0,590000,0,0,2,2061
3,2,20,1,17,240000,240000,45,0,2,2061
3,2,20,1,19,0,0,0,0,2,2061
3,2,20,0,0,380000,380000,48,0,2,2061
3,2,20,0,0,0,0,0,0,2,2061
3,2,20,0,0,0,1530000,0,0,2,2062
3,2,22,1,17,0,0,0,0,2,2062
3,2,22,1,20,0,0,0,0,2,2062
3,2,22,0,0,350000,350000,45,0,2,2062
3,2,22,0,0,241000,241000,45,0,2,2062
3,2,20,0,0,250000,1350000,45,2,2,2063
3,2,22,1,17,0,0,0,0,2,2063
3,2,22,1,20,0,0,0,0,2,2063
3,2,22,0,0,350000,350000,45,0,2,2063
3,2,22,0,0,241000,241000,45,0,2,2063
3,2,19,0,0,0,3e+05,0,0,2,2064
3,2,21,2,18,0,0,0,0,2,2064
3,2,21,1,20,0,0,0,0,2,2064
3,2,21,0,0,280000,280000,45,0,2,2064
3,2,21,0,0,250000,250000,45,0,2,2064
3,2,15,0,0,0,120000,0,0,2,2065
3,2,17,1,15,0,0,0,0,2,2065
3,2,17,1,16,0,0,0,0,2,2065
3,2,17,0,0,0,0,0,0,2,2065
3,2,17,0,0,0,0,0,0,2,2065
3,2,14,0,0,0,1600000,0,0,2,2066
3,2,16,1,14,0,0,0,0,2,2066
3,2,16,1,16,0,0,0,0,2,2066
3,2,16,0,0,0,0,0,0,2,2066
3,2,16,0,0,0,0,0,0,2,2066
3,2,17,0,0,0,4e+05,0,0,2,2067
3,2,19,1,18,0,0,0,0,2,2067
3,2,19,2,17,330000,330000,45,0,2,2067
3,2,19,0,0,150000,150000,30,0,2,2067
3,2,19,0,0,248000,248000,48,0,2,2067
3,2,15,0,0,0,550000,0,0,2,2068
3,2,17,1,15,0,0,0,0,2,2068
3,2,17,1,16,0,0,0,0,2,2068
3,2,17,0,0,0,0,0,0,2,2068
3,2,17,0,0,0,0,0,0,2,2068
3,2,18,0,0,0,650000,0,0,2,2069
3,2,20,1,17,240000,240000,45,0,2,2069
3,2,20,1,19,0,0,0,0,2,2069
3,2,20,0,0,380000,380000,48,0,2,2069
3,2,20,0,0,0,0,0,0,2,2069
3,2,21,0,0,0,930000,0,0,2,2070
3,2,23,1,21,241000,241000,45,0,2,2070
3,2,23,1,19,0,0,0,0,2,2070
3,2,23,0,0,0,0,0,0,2,2070
3,2,23,0,0,250000,250000,45,0,2,2070
3,2,25,0,0,290000,550000,45,2,2,2071
3,2,27,2,19,0,0,0,0,2,2071
3,2,27,2,16,0,0,0,0,2,2071
3,2,27,0,0,0,0,0,0,2,2071
3,2,27,0,0,4e+05,4e+05,45,0,2,2071
3,2,23,0,0,210000,1210000,45,2,2,2072
3,2,25,1,99,3e+05,3e+05,30,0,2,2072
3,2,25,1,22,0,0,0,0,2,2072
3,2,25,0,0,0,0,0,0,2,2072
3,2,25,0,0,420000,420000,45,0,2,2072
3,2,18,0,0,0,1200000,0,0,2,2073
3,2,20,1,17,240000,240000,45,0,2,2073
3,2,20,1,19,0,0,0,0,2,2073
3,2,20,0,0,380000,380000,48,0,2,2073
3,2,20,0,0,0,0,0,0,2,2073
3,2,18,0,0,0,9e+05,0,0,2,2074
3,2,20,1,17,240000,240000,45,0,2,2074
3,2,20,1,19,0,0,0,0,2,2074
3,2,20,0,0,380000,380000,48,0,2,2074
3,2,20,0,0,0,0,0,0,2,2074
3,2,31,0,0,3e+05,680000,45,2,2,2075
3,2,33,2,20,286000,286000,45,0,2,2075
3,2,33,1,20,241000,241000,45,0,2,2075
3,2,33,0,0,430000,430000,45,0,2,2075
3,2,33,0,0,2e+05,2e+05,24,0,2,2075
3,2,18,0,0,0,5e+05,0,0,2,2076
3,2,20,1,17,240000,240000,45,0,2,2076
3,2,20,1,19,0,0,0,0,2,2076
3,2,20,0,0,380000,380000,48,0,2,2076
3,2,20,0,0,0,0,0,0,2,2076
3,2,19,0,0,0,650000,0,0,2,2077
3,2,21,2,18,0,0,0,0,2,2077
3,2,21,1,20,0,0,0,0,2,2077
3,2,21,0,0,280000,280000,45,0,2,2077
3,2,21,0,0,250000,250000,45,0,2,2077
3,2,16,0,0,0,3e+05,0,0,2,2078
3,2,18,1,17,0,0,0,0,2,2078
3,2,18,1,17,0,0,0,0,2,2078
3,2,18,0,0,0,0,0,0,2,2078
3,2,18,0,0,0,0,0,0,2,2078
3,2,42,0,0,3e+05,3e+05,45,2,2,2079
3,2,44,3,26,4e+05,4e+05,20,0,2,2079
3,2,44,2,21,0,0,0,0,2,2079
3,2,44,0,0,270000,270000,40,0,2,2079
3,2,16,0,0,0,1e+06,0,0,2,2080
3,2,18,1,17,0,0,0,0,2,2080
3,2,18,1,17,0,0,0,0,2,2080
3,2,18,0,0,0,0,0,0,2,2080
3,2,18,0,0,0,0,0,0,2,2080
3,2,17,0,0,0,7e+05,44,2,2,2081
3,2,19,1,18,0,0,0,0,2,2081
3,2,19,2,17,330000,330000,45,0,2,2081
3,2,19,0,0,150000,150000,30,0,2,2081
3,2,19,0,0,248000,248000,48,0,2,2081
3,2,20,0,0,0,423000,45,2,2,2082
3,2,22,1,17,0,0,0,0,2,2082
3,2,22,1,20,0,0,0,0,2,2082
3,2,22,0,0,350000,350000,45,0,2,2082
3,2,22,0,0,241000,241000,45,0,2,2082
3,2,17,0,0,0,423000,0,0,2,2083
3,2,19,1,18,0,0,0,0,2,2083
3,2,19,2,17,330000,330000,45,0,2,2083
3,2,19,0,0,150000,150000,30,0,2,2083
3,2,19,0,0,248000,248000,48,0,2,2083
3,2,17,0,0,0,423000,0,0,2,2084
3,2,19,1,18,0,0,0,0,2,2084
3,2,19,2,17,330000,330000,45,0,2,2084
3,2,19,0,0,150000,150000,30,0,2,2084
3,2,19,0,0,248000,248000,48,0,2,2084
3,2,32,0,0,4e+05,1e+06,45,2,2,2085
3,2,34,3,16,210000,210000,36,0,2,2085
3,2,34,2,23,0,0,0,0,2,2085
3,2,34,0,0,250000,250000,45,0,2,2085
3,2,34,0,0,0,0,0,0,2,2085
3,2,15,0,0,0,8e+05,0,0,2,2086
3,2,17,1,15,0,0,0,0,2,2086
3,2,17,1,16,0,0,0,0,2,2086
3,2,17,0,0,0,0,0,0,2,2086
3,2,17,0,0,0,0,0,0,2,2086
3,2,15,0,0,0,780000,0,0,2,2087
3,2,17,1,15,0,0,0,0,2,2087
3,2,17,1,16,0,0,0,0,2,2087
3,2,17,0,0,0,0,0,0,2,2087
3,2,17,0,0,0,0,0,0,2,2087
3,2,15,0,0,0,4e+06,0,0,2,2088
3,2,17,1,15,0,0,0,0,2,2088
3,2,17,1,16,0,0,0,0,2,2088
3,2,17,0,0,0,0,0,0,2,2088
3,2,17,0,0,0,0,0,0,2,2088
3,2,57,0,0,2e+05,2e+05,20,2,2,2089
3,2,59,2,22,0,0,0,0,2,2089
3,2,59,2,26,0,0,0,0,2,2089
3,2,59,0,0,520000,520000,25,0,2,2089
3,2,59,0,0,250000,250000,45,0,2,2089
3,2,14,0,0,0,5e+05,0,0,2,2090
3,2,16,1,14,0,0,0,0,2,2090
3,2,16,1,16,0,0,0,0,2,2090
3,2,16,0,0,0,0,0,0,2,2090
3,2,16,0,0,0,0,0,0,2,2090
3,2,45,0,0,3e+05,1e+06,56,1,2,2091
3,2,47,1,19,650000,650000,72,0,2,2091
3,2,47,2,20,0,0,0,0,2,2091
3,2,47,0,0,7e+05,7e+05,45,0,2,2091
3,2,17,0,0,0,450000,0,0,2,2092
3,2,19,1,18,0,0,0,0,2,2092
3,2,19,2,17,330000,330000,45,0,2,2092
3,2,19,0,0,150000,150000,30,0,2,2092
3,2,19,0,0,248000,248000,48,0,2,2092
3,2,19,0,0,250000,530000,45,2,2,2093
3,2,21,2,18,0,0,0,0,2,2093
3,2,21,1,20,0,0,0,0,2,2093
3,2,21,0,0,280000,280000,45,0,2,2093
3,2,21,0,0,250000,250000,45,0,2,2093
3,2,14,0,0,0,430000,0,0,2,2094
3,2,16,1,14,0,0,0,0,2,2094
3,2,16,1,16,0,0,0,0,2,2094
3,2,16,0,0,0,0,0,0,2,2094
3,2,16,0,0,0,0,0,0,2,2094
3,2,15,0,0,0,350000,0,0,2,2095
3,2,17,1,15,0,0,0,0,2,2095
3,2,17,1,16,0,0,0,0,2,2095
3,2,17,0,0,0,0,0,0,2,2095
3,2,17,0,0,0,0,0,0,2,2095
3,2,18,0,0,0,320000,0,0,2,2096
3,2,20,1,17,240000,240000,45,0,2,2096
3,2,20,1,19,0,0,0,0,2,2096
3,2,20,0,0,380000,380000,48,0,2,2096
3,2,20,0,0,0,0,0,0,2,2096
3,2,16,0,0,0,1100000,0,0,2,2097
3,2,18,1,17,0,0,0,0,2,2097
3,2,18,1,17,0,0,0,0,2,2097
3,2,18,0,0,0,0,0,0,2,2097
3,2,18,0,0,0,0,0,0,2,2097
3,2,16,0,0,0,780000,0,0,2,2098
3,2,18,1,17,0,0,0,0,2,2098
3,2,18,1,17,0,0,0,0,2,2098
3,2,18,0,0,0,0,0,0,2,2098
3,2,18,0,0,0,0,0,0,2,2098
3,2,15,0,0,0,9e+05,0,0,2,2099
3,2,17,1,15,0,0,0,0,2,2099
3,2,17,1,16,0,0,0,0,2,2099
3,2,17,0,0,0,0,0,0,2,2099
3,2,17,0,0,0,0,0,0,2,2099
3,2,20,0,0,0,350000,0,0,2,2100
3,2,22,1,17,0,0,0,0,2,2100
3,2,22,1,20,0,0,0,0,2,2100
3,2,22,0,0,350000,350000,45,0,2,2100
3,2,22,0,0,241000,241000,45,0,2,2100
3,2,17,0,0,0,4e+05,0,0,2,2101
3,2,19,1,18,0,0,0,0,2,2101
3,2,19,2,17,330000,330000,45,0,2,2101
3,2,19,0,0,150000,150000,30,0,2,2101
3,2,19,0,0,248000,248000,48,0,2,2101
3,2,17,0,0,0,262000,0,0,2,2102
3,2,19,1,18,0,0,0,0,2,2102
3,2,19,2,17,330000,330000,45,0,2,2102
3,2,19,0,0,150000,150000,30,0,2,2102
3,2,19,0,0,248000,248000,48,0,2,2102
3,2,17,0,0,0,315000,0,0,2,2103
3,2,19,1,18,0,0,0,0,2,2103
3,2,19,2,17,330000,330000,45,0,2,2103
3,2,19,0,0,150000,150000,30,0,2,2103
3,2,19,0,0,248000,248000,48,0,2,2103
3,2,16,0,0,0,75000,0,0,2,2104
3,2,18,1,17,0,0,0,0,2,2104
3,2,18,1,17,0,0,0,0,2,2104
3,2,18,0,0,0,0,0,0,2,2104
3,2,18,0,0,0,0,0,0,2,2104
3,2,17,0,0,0,450000,0,0,2,2105
3,2,19,1,18,0,0,0,0,2,2105
3,2,19,2,17,330000,330000,45,0,2,2105
3,2,19,0,0,150000,150000,30,0,2,2105
3,2,19,0,0,248000,248000,48,0,2,2105
3,2,16,0,0,0,430000,0,0,2,2106
3,2,18,1,17,0,0,0,0,2,2106
3,2,18,1,17,0,0,0,0,2,2106
3,2,18,0,0,0,0,0,0,2,2106
3,2,18,0,0,0,0,0,0,2,2106
3,2,52,0,0,230000,230000,44,2,2,2107
3,2,54,3,22,0,0,0,0,2,2107
3,2,54,1,26,230000,230000,50,0,2,2107
3,2,54,0,0,7e+05,7e+05,45,0,2,2107
3,2,54,0,0,3e+05,3e+05,45,0,2,2107
3,2,19,0,0,0,450000,0,0,2,2108
3,2,21,2,18,0,0,0,0,2,2108
3,2,21,1,20,0,0,0,0,2,2108
3,2,21,0,0,280000,280000,45,0,2,2108
3,2,21,0,0,250000,250000,45,0,2,2108
3,2,17,0,0,0,2e+05,0,0,2,2109
3,2,19,1,18,0,0,0,0,2,2109
3,2,19,2,17,330000,330000,45,0,2,2109
3,2,19,0,0,150000,150000,30,0,2,2109
3,2,19,0,0,248000,248000,48,0,2,2109
3,2,48,0,0,60000,60000,20,2,2,2110
3,2,50,2,19,0,0,0,0,2,2110
3,2,50,2,26,0,0,0,0,2,2110
3,2,50,0,0,0,0,0,0,2,2110
3,2,50,0,0,9e+05,9e+05,40,0,2,2110
3,2,15,0,0,0,3e+05,0,0,2,2111
3,2,17,1,15,0,0,0,0,2,2111
3,2,17,1,16,0,0,0,0,2,2111
3,2,17,0,0,0,0,0,0,2,2111
3,2,17,0,0,0,0,0,0,2,2111
3,2,16,0,0,0,4e+05,0,0,2,2112
3,2,18,1,17,0,0,0,0,2,2112
3,2,18,1,17,0,0,0,0,2,2112
3,2,18,0,0,0,0,0,0,2,2112
3,2,18,0,0,0,0,0,0,2,2112
3,2,17,0,0,0,2e+05,0,0,2,2113
3,2,19,1,18,0,0,0,0,2,2113
3,2,19,2,17,330000,330000,45,0,2,2113
3,2,19,0,0,150000,150000,30,0,2,2113
3,2,19,0,0,248000,248000,48,0,2,2113
3,2,15,0,0,0,2e+05,0,0,2,2114
3,2,17,1,15,0,0,0,0,2,2114
3,2,17,1,16,0,0,0,0,2,2114
3,2,17,0,0,0,0,0,0,2,2114
3,2,17,0,0,0,0,0,0,2,2114
3,2,15,0,0,0,350000,0,0,2,2115
3,2,17,1,15,0,0,0,0,2,2115
3,2,17,1,16,0,0,0,0,2,2115
3,2,17,0,0,0,0,0,0,2,2115
3,2,17,0,0,0,0,0,0,2,2115
3,2,16,0,0,0,340000,0,0,2,2116
3,2,18,1,17,0,0,0,0,2,2116
3,2,18,1,17,0,0,0,0,2,2116
3,2,18,0,0,0,0,0,0,2,2116
3,2,18,0,0,0,0,0,0,2,2116
3,2,18,0,0,0,2e+05,0,0,2,2117
3,2,20,1,17,240000,240000,45,0,2,2117
3,2,20,1,19,0,0,0,0,2,2117
3,2,20,0,0,380000,380000,48,0,2,2117
3,2,20,0,0,0,0,0,0,2,2117
3,2,16,0,0,0,305000,0,0,2,2118
3,2,18,1,17,0,0,0,0,2,2118
3,2,18,1,17,0,0,0,0,2,2118
